incident_date,incident_hour,day_of_week,month,year,latitude,longitude,bike_value
2025-12-02,7,Tuesday,12,2025,52.59046977340759,13.726401367283058,696
2025-12-01,5,Monday,12,2025,52.35471553442767,13.210065865420681,300
2025-12-01,16,Monday,12,2025,52.504205063292076,13.405680972624834,1300
2025-12-02,7,Tuesday,12,2025,52.38836108986393,13.336970381656483,1126
2025-12-02,18,Tuesday,12,2025,52.33,13.073288896993807,1783
2025-12-02,20,Tuesday,12,2025,52.39462359982367,13.07,2889
2025-12-02,17,Tuesday,12,2025,52.61228968112566,13.51698495424971,0
2025-12-02,6,Tuesday,12,2025,52.39086482491876,13.078499803272672,250
2025-12-02,10,Tuesday,12,2025,52.530399947779216,13.431590341711406,2500
2025-12-02,18,Tuesday,12,2025,52.562437153288975,13.537689586018057,1249
2025-12-02,18,Tuesday,12,2025,52.4592484654667,13.457056488378461,10
2025-11-30,11,Sunday,11,2025,52.33,13.17636612995261,500
2025-12-01,8,Monday,12,2025,52.44194978517164,13.221710151043354,919
2025-11-30,22,Sunday,11,2025,52.425418480372656,13.35367478707712,1399
2025-11-29,8,Saturday,11,2025,52.447803953541225,13.398090567617096,1146
2025-11-28,18,Friday,11,2025,52.55514566281023,13.398289949761477,1800
2025-12-01,17,Monday,12,2025,52.4652324520861,13.127662793159327,2400
2025-12-01,17,Monday,12,2025,52.35636475690833,13.07,900
2025-12-01,15,Monday,12,2025,52.660022857614734,13.65442010687181,539
2025-11-30,20,Sunday,11,2025,52.4852075841278,13.39471977487306,500
2025-12-01,9,Monday,12,2025,52.356916290695615,13.217009927047748,579
2025-12-01,19,Monday,12,2025,52.45440858093093,13.288873759754635,1700
2025-12-01,15,Monday,12,2025,52.425464466163504,13.251391099938663,1500
2025-12-01,9,Monday,12,2025,52.655183427694006,13.724918145109989,700
2025-11-28,15,Friday,11,2025,52.471981227094744,13.478774318225925,599
2025-11-30,18,Sunday,11,2025,52.465210528929056,13.36147603495156,3400
2025-12-01,19,Monday,12,2025,52.347713348328625,13.233844507668064,1869
2025-11-30,19,Sunday,11,2025,52.55931097105547,13.602559464040281,300
2025-12-01,12,Monday,12,2025,52.33,13.166847677718838,1300
2025-12-01,8,Monday,12,2025,52.38784864813179,13.119977846737637,985
2025-12-01,8,Monday,12,2025,52.33,13.07,1589
2025-11-28,12,Friday,11,2025,52.45658789097424,13.319465543079955,719
2025-11-30,16,Sunday,11,2025,52.375112221888635,13.205376750874928,1300
2025-11-30,12,Sunday,11,2025,52.6050695833833,13.606073987490438,2900
2025-12-01,14,Monday,12,2025,52.583931277679795,13.76,1350
2025-12-01,15,Monday,12,2025,52.515260249601866,13.407842073720484,2400
2025-12-01,9,Monday,12,2025,52.67,13.695431064575828,485
2025-11-29,18,Saturday,11,2025,52.397074568615835,13.232495322036172,2900
2025-11-30,22,Sunday,11,2025,52.648266057240065,13.628967120575425,700
2025-11-28,10,Friday,11,2025,52.423499909293845,13.107928772934448,9150
2025-11-28,15,Friday,11,2025,52.38898675236239,13.12723187494699,2500
2025-11-28,14,Friday,11,2025,52.447634292131845,13.323425075028176,1400
2025-11-30,18,Sunday,11,2025,52.41152501941227,13.30040456907611,3140
2025-11-30,9,Sunday,11,2025,52.662989988618165,13.720777903954197,800
2025-11-30,8,Sunday,11,2025,52.41091646952479,13.343667249439337,800
2025-11-30,11,Sunday,11,2025,52.33,13.13966742708597,390
2025-11-29,19,Saturday,11,2025,52.602500202705144,13.551086449496408,634
2025-11-30,18,Sunday,11,2025,52.33,13.204990841711195,333
2025-11-27,3,Thursday,11,2025,52.33,13.196335091844892,350
2025-11-28,18,Friday,11,2025,52.36351119739978,13.133247722713874,954
2025-11-29,10,Saturday,11,2025,52.385543756122324,13.171397505832,0
2025-11-29,9,Saturday,11,2025,52.36659621968422,13.331834227231447,1450
2025-11-29,10,Saturday,11,2025,52.398574578206656,13.096121146428043,480
2025-11-30,17,Sunday,11,2025,52.492206983043054,13.345909559265637,300
2025-11-28,18,Friday,11,2025,52.49468292148671,13.533234413302042,4700
2025-11-29,20,Saturday,11,2025,52.46062416654244,13.184558024120387,200
2025-11-28,16,Friday,11,2025,52.4931914587435,13.595522045095157,560
2025-11-28,17,Friday,11,2025,52.589966207218545,13.370397545885744,1160
2025-11-28,7,Friday,11,2025,52.356336978475824,13.168750936736295,145
2025-11-28,7,Friday,11,2025,52.477980849841344,13.359587709955482,1064
2025-11-28,14,Friday,11,2025,52.33,13.232326496199173,4000
2025-11-29,20,Saturday,11,2025,52.57479319667653,13.592259091059164,450
2025-11-30,17,Sunday,11,2025,52.49552410888591,13.294244017444337,800
2025-11-28,19,Friday,11,2025,52.41949189479502,13.19499530987484,700
2025-11-28,12,Friday,11,2025,52.52964594614738,13.488391689840054,1899
2025-11-30,6,Sunday,11,2025,52.523871774073605,13.59322723333893,2000
2025-11-30,0,Sunday,11,2025,52.520526330976864,13.375842621076139,2700
2025-11-30,10,Sunday,11,2025,52.5794403567499,13.667817859237712,1260
2025-11-30,9,Sunday,11,2025,52.67,13.616978479451621,1900
2025-11-29,16,Saturday,11,2025,52.34387588226025,13.21886264849439,425
2025-11-29,21,Saturday,11,2025,52.355160265331385,13.070406066751161,744
2025-11-30,12,Sunday,11,2025,52.3841797122298,13.098687897874555,7000
2025-11-30,14,Sunday,11,2025,52.40295125189982,13.401960170002233,697
2025-11-29,19,Saturday,11,2025,52.33,13.137679512828472,2300
2025-11-29,13,Saturday,11,2025,52.56577424856766,13.429820224112147,129
2025-11-29,21,Saturday,11,2025,52.43220330353884,13.409494779593023,539
2025-11-30,19,Sunday,11,2025,52.43334744923487,13.411339021468235,1300
2025-11-30,15,Sunday,11,2025,52.47702635940366,13.224458074339822,2000
2025-11-30,16,Sunday,11,2025,52.42780911760629,13.429989521672672,1150
2025-11-30,17,Sunday,11,2025,52.426305969916406,13.268811670674094,2099
2025-11-30,11,Sunday,11,2025,52.55455425963621,13.514749176922297,1437
2025-11-30,17,Sunday,11,2025,52.33,13.081401018762557,800
2025-11-29,20,Saturday,11,2025,52.47073414884161,13.415936544708263,1034
2025-11-29,14,Saturday,11,2025,52.486420662473954,13.42749869249787,832
2025-11-28,18,Friday,11,2025,52.60231546907595,13.52851844547004,889
2025-11-29,20,Saturday,11,2025,52.42877603419018,13.108996491260307,4424
2025-11-29,16,Saturday,11,2025,52.45132543425473,13.375210265619447,614
2025-11-29,9,Saturday,11,2025,52.452725222104604,13.234089995682284,2174
2025-11-25,19,Tuesday,11,2025,52.33,13.104005288583624,679
2025-11-10,11,Monday,11,2025,52.33,13.152210534270033,999
2025-11-26,7,Wednesday,11,2025,52.35891358121594,13.295700468392685,3830
2025-11-26,20,Wednesday,11,2025,52.53829447724023,13.639491828489003,1188
2025-11-26,20,Wednesday,11,2025,52.66187929839455,13.593389410505036,1099
2025-11-27,20,Thursday,11,2025,52.33,13.07,85
2025-11-28,15,Friday,11,2025,52.48440194203246,13.353877417255276,2629
2025-05-31,20,Saturday,5,2025,52.55120379029638,13.49375147655643,850
2025-11-29,17,Saturday,11,2025,52.51246757132747,13.457357304662452,1080
2025-11-28,16,Friday,11,2025,52.41158036475998,13.100837732785724,401
2025-11-29,19,Saturday,11,2025,52.41527863163923,13.274509820006443,2900
2025-11-28,19,Friday,11,2025,52.367280078077485,13.09436110668959,1070
2025-11-28,16,Friday,11,2025,52.48597816756905,13.308986070956884,2200
2025-11-28,20,Friday,11,2025,52.42959905471836,13.244740783071839,800
2025-11-28,15,Friday,11,2025,52.67,13.61056505568482,1400
2025-11-26,20,Wednesday,11,2025,52.57953291271423,13.76,411
2025-11-27,18,Thursday,11,2025,52.65575659177187,13.727408200129032,1030
2025-11-28,18,Friday,11,2025,52.449920328274494,13.206659021001386,1600
2025-11-28,19,Friday,11,2025,52.48692375026841,13.433537888151628,2186
2025-11-27,14,Thursday,11,2025,52.444965925872076,13.104828537869226,940
2025-11-27,22,Thursday,11,2025,52.45199449438057,13.525861262040399,1500
2025-11-22,15,Saturday,11,2025,52.411111667135046,13.261979567528993,499
2025-11-28,18,Friday,11,2025,52.363375889786546,13.27873899383736,899
2025-11-28,15,Friday,11,2025,52.464504173243576,13.33955133083608,1430
2025-11-28,14,Friday,11,2025,52.38824679494064,13.245108753105463,3119
2025-11-27,18,Thursday,11,2025,52.445453197337066,13.278175715776248,780
2025-11-29,8,Saturday,11,2025,52.56187817920892,13.480697198839048,497
2025-11-27,16,Thursday,11,2025,52.40653230286719,13.265673301777978,1206
2025-11-29,15,Saturday,11,2025,52.38293236230166,13.123315978725962,1600
2025-11-29,17,Saturday,11,2025,52.591268918803095,13.628443147474247,2500
2025-11-27,16,Thursday,11,2025,52.443068257847045,13.40189697718044,349
2025-11-26,18,Wednesday,11,2025,52.50356864948174,13.11475364397168,1387
2025-11-28,18,Friday,11,2025,52.63394164084854,13.737810891080256,350
2025-11-28,15,Friday,11,2025,52.4804195459924,13.624006884588843,3728
2025-11-29,10,Saturday,11,2025,52.33,13.152812860369387,1199
2025-11-28,20,Friday,11,2025,52.40063616558136,13.353759967234982,3160
2025-11-29,14,Saturday,11,2025,52.59910728080202,13.513920128817677,2000
2025-11-28,16,Friday,11,2025,52.37288263297958,13.179616832412739,630
2025-11-27,17,Thursday,11,2025,52.664835640089514,13.76,2072
2025-11-26,14,Wednesday,11,2025,52.465598876708135,13.325279284247737,398
2025-11-28,19,Friday,11,2025,52.45673248764715,13.370113457797496,600
2025-11-27,8,Thursday,11,2025,52.37175344481961,13.171692903373776,1999
2025-11-25,22,Tuesday,11,2025,52.439840340793225,13.35257990264475,1000
2025-11-27,13,Thursday,11,2025,52.512466671768244,13.361270289939576,600
2025-11-27,8,Thursday,11,2025,52.567903770625264,13.531358897395158,1400
2025-11-27,20,Thursday,11,2025,52.54930564148104,13.497848391169573,2890
2025-11-26,19,Wednesday,11,2025,52.36167794541246,13.07,650
2025-11-27,19,Thursday,11,2025,52.53502212186909,13.487474053869901,5000
2025-11-09,8,Sunday,11,2025,52.45830750207701,13.331786986415828,470
2025-11-26,13,Wednesday,11,2025,52.54224240363394,13.519680374748742,2000
2025-11-26,13,Wednesday,11,2025,52.496640312059654,13.281372220201794,2519
2025-11-26,15,Wednesday,11,2025,52.47094770409984,13.425257216920704,2000
2025-11-25,15,Tuesday,11,2025,52.38771287100242,13.319081242978202,500
2025-11-25,15,Tuesday,11,2025,52.33,13.11945911341298,488
2025-11-27,20,Thursday,11,2025,52.56694572818101,13.480166573383368,1000
2025-11-27,22,Thursday,11,2025,52.45841338793904,13.535081629824141,3000
2025-11-27,19,Thursday,11,2025,52.41340770480298,13.21879189727832,1799
2025-11-27,18,Thursday,11,2025,52.471940345274966,13.369284968750165,1300
2025-11-28,11,Friday,11,2025,52.527431984991054,13.380846378284167,1649
2025-11-28,15,Friday,11,2025,52.44380413447675,13.371400287607715,2188
2025-11-28,12,Friday,11,2025,52.48733408572912,13.305162452802218,788
2025-11-27,18,Thursday,11,2025,52.520110166664665,13.282455428001393,1238
2025-11-28,18,Friday,11,2025,52.4125567823389,13.146549221709641,458
2025-11-21,19,Friday,11,2025,52.47689238171241,13.433080987478883,1309
2025-11-18,22,Tuesday,11,2025,52.58028906162936,13.57988454976212,500
2025-11-27,22,Thursday,11,2025,52.485420948884205,13.361717159850441,10
2025-11-27,17,Thursday,11,2025,52.388882670281056,13.112135085058567,1650
2025-11-27,18,Thursday,11,2025,52.63177121703422,13.699946076408848,1013
2025-11-28,17,Friday,11,2025,52.47446916990618,13.25324747384191,1500
2025-11-27,16,Thursday,11,2025,52.382914825818915,13.39734980678486,179
2025-11-26,12,Wednesday,11,2025,52.382643488259944,13.332320473524018,499
2025-11-20,16,Thursday,11,2025,52.379196536638645,13.10171289106112,1069
2025-06-14,7,Saturday,6,2025,52.45336124059746,13.362031957916296,200
2025-11-13,12,Thursday,11,2025,52.404337951530735,13.07,700
2025-11-25,14,Tuesday,11,2025,52.40331126966006,13.122230009687268,812
2025-11-24,8,Monday,11,2025,52.43632291873464,13.329093630976592,449
2025-11-24,19,Monday,11,2025,52.42849356217653,13.13320672244124,2300
2025-11-12,10,Wednesday,11,2025,52.33,13.083617077406865,2383
2025-11-21,18,Friday,11,2025,52.38324436913959,13.07,900
2025-11-26,16,Wednesday,11,2025,52.50762612392105,13.295895227773192,1709
2025-11-26,18,Wednesday,11,2025,52.49794720534275,13.250269247970555,2158
2025-11-26,14,Wednesday,11,2025,52.589888519176206,13.614076296015744,800
2025-11-27,7,Thursday,11,2025,52.5680110614114,13.63599291667887,849
2025-11-27,13,Thursday,11,2025,52.467970435187034,13.584010154669388,1835
2025-11-27,15,Thursday,11,2025,52.41252698189571,13.257588473444898,1050
2025-11-27,15,Thursday,11,2025,52.42163913860145,13.404421472319886,1355
2025-11-26,6,Wednesday,11,2025,52.4310432668193,13.3300134018425,945
2025-11-26,18,Wednesday,11,2025,52.585362709963164,13.68401124238468,1203
2025-11-26,18,Wednesday,11,2025,52.37398038336717,13.152071055743516,664
2025-11-26,22,Wednesday,11,2025,52.583201529275655,13.536486721528663,1700
2025-11-27,8,Thursday,11,2025,52.49108072905828,13.375729798092783,900
2025-11-27,16,Thursday,11,2025,52.480874668229305,13.408929164881673,2095
2025-11-27,9,Thursday,11,2025,52.67,13.75546128172448,3000
2025-11-27,13,Thursday,11,2025,52.3597897371005,13.124451920421977,438
2025-11-26,20,Wednesday,11,2025,52.45811387833672,13.422212791868585,1869
2025-11-26,0,Wednesday,11,2025,52.394914613362175,13.167967811577991,300
2025-11-26,17,Wednesday,11,2025,52.50187764167719,13.152707128130793,1099
2025-11-26,23,Wednesday,11,2025,52.40035802832676,13.235672041579017,100
2025-11-27,11,Thursday,11,2025,52.412357218631314,13.313274104232251,2000
2025-11-27,10,Thursday,11,2025,52.41442693219407,13.444126104446154,900
2025-10-30,19,Thursday,10,2025,52.406129383951395,13.280447333012448,600
2025-11-27,17,Thursday,11,2025,52.3484464062544,13.07,850
2025-11-27,9,Thursday,11,2025,52.41112095543722,13.241497551738162,999
2025-11-27,12,Thursday,11,2025,52.33,13.175999382059656,739
2025-11-26,17,Wednesday,11,2025,52.46837173052483,13.52244597829921,1000
2025-11-26,9,Wednesday,11,2025,52.603726923044384,13.50629894489216,1699
2025-11-26,16,Wednesday,11,2025,52.56920005018652,13.466423333842549,1284
2025-11-26,18,Wednesday,11,2025,52.33,13.085406383385106,1930
2025-11-23,21,Sunday,11,2025,52.45073783935997,13.305592545498499,550
2025-11-26,13,Wednesday,11,2025,52.45197136076149,13.424326580393261,1600
2025-11-25,15,Tuesday,11,2025,52.420315814099745,13.12370796356231,1027
2025-11-25,19,Tuesday,11,2025,52.36236179239471,13.09339194523106,80
2025-11-26,9,Wednesday,11,2025,52.45788207493082,13.281257808683845,2800
2025-11-12,17,Wednesday,11,2025,52.33,13.184638099464257,190
2025-11-26,9,Wednesday,11,2025,52.67,13.677260945992842,255
2025-11-26,8,Wednesday,11,2025,52.49041629681577,13.46986489171111,2467
2025-11-26,15,Wednesday,11,2025,52.54679645353954,13.55022045963796,1080
2025-11-26,8,Wednesday,11,2025,52.38914338990489,13.080033365848434,900
2025-11-26,18,Wednesday,11,2025,52.35338923447374,13.10535992141684,1599
2025-11-26,16,Wednesday,11,2025,52.33,13.145871489712007,1200
2025-11-26,7,Wednesday,11,2025,52.489584809108976,13.323538372765286,850
2025-11-26,0,Wednesday,11,2025,52.33369227502975,13.083701284498344,500
2025-11-26,13,Wednesday,11,2025,52.413660752323615,13.42894843669437,840
2025-11-26,8,Wednesday,11,2025,52.44479238842712,13.3358851419296,900
2025-11-26,11,Wednesday,11,2025,52.33,13.155651843493313,200
2025-11-25,18,Tuesday,11,2025,52.485385442021844,13.466191149677792,2181
2025-11-25,16,Tuesday,11,2025,52.47893460230372,13.183622770306215,3699
2025-11-25,18,Tuesday,11,2025,52.40589148998527,13.190349540829846,5074
2025-11-24,15,Monday,11,2025,52.464311614703846,13.384491718496239,1934
2025-11-25,23,Tuesday,11,2025,52.497542796909,13.382188691011114,1700
2025-11-25,18,Tuesday,11,2025,52.33527616891383,13.201942651725098,400
2025-11-26,8,Wednesday,11,2025,52.401767513716635,13.124838637558533,400
2025-11-26,7,Wednesday,11,2025,52.45501848136372,13.313343832915773,2499
2025-11-26,8,Wednesday,11,2025,52.409156531279415,13.11889718579532,1866
2025-11-26,13,Wednesday,11,2025,52.35163858145402,13.267671206162484,1918
2025-11-26,8,Wednesday,11,2025,52.33,13.07,1099
2025-11-23,10,Sunday,11,2025,52.56968771704527,13.759782397098583,2000
2025-11-09,14,Sunday,11,2025,52.47112016390953,13.354990646534812,619
2025-11-20,7,Thursday,11,2025,52.50447137518162,13.335731096800187,567
2025-11-19,21,Wednesday,11,2025,52.391827639517324,13.250557287808416,694
2025-11-19,2,Wednesday,11,2025,52.33126580309022,13.07694624304948,400
2025-11-23,9,Sunday,11,2025,52.6616862212092,13.737113865137275,2600
2025-11-22,22,Saturday,11,2025,52.443727477922764,13.265986331714153,600
2025-11-23,3,Sunday,11,2025,52.37917144663656,13.19571726576049,449
2025-11-24,17,Monday,11,2025,52.38433574270249,13.0997396893578,2150
2025-11-21,11,Friday,11,2025,52.4905522729561,13.461985359331262,2000
2025-11-25,18,Tuesday,11,2025,52.63339871669626,13.61005566849362,999
2025-11-25,14,Tuesday,11,2025,52.66523531469685,13.583731976751157,1600
2025-11-25,16,Tuesday,11,2025,52.637460789559434,13.613100202749349,2018
2025-11-25,17,Tuesday,11,2025,52.33,13.105159363315959,749
2025-11-20,15,Thursday,11,2025,52.33,13.106746023208785,699
2025-11-21,23,Friday,11,2025,52.57504126608346,13.456027812632442,500
2025-11-25,14,Tuesday,11,2025,52.56352585014169,13.566915678812531,1500
2025-11-24,16,Monday,11,2025,52.4137099277125,13.07,499
2025-11-24,18,Monday,11,2025,52.37950786322179,13.07,799
2025-11-24,18,Monday,11,2025,52.468876224961704,13.395396775290115,848
2025-11-25,21,Tuesday,11,2025,52.60631324053856,13.685200207725279,1169
2025-11-25,15,Tuesday,11,2025,52.513108338968046,13.454872675982982,570
2025-11-25,11,Tuesday,11,2025,52.55537075607937,13.578174213998949,1259
2025-11-25,7,Tuesday,11,2025,52.46307033797837,13.416497366640511,374
2025-11-24,6,Monday,11,2025,52.49593809001165,13.340817188204246,300
2025-10-04,17,Saturday,10,2025,52.46930060284154,13.152352449356524,80
2025-11-24,21,Monday,11,2025,52.34554058333821,13.231758033766694,1400
2025-11-25,17,Tuesday,11,2025,52.508539185689514,13.599134513728007,2700
2025-11-24,18,Monday,11,2025,52.38474137890743,13.258520583695471,3000
2025-11-24,15,Monday,11,2025,52.39477921505857,13.386747404212764,1291
2025-11-24,16,Monday,11,2025,52.600310580183546,13.601343217059188,380
2025-11-25,16,Tuesday,11,2025,52.63544680569029,13.671445586208332,2200
2025-11-25,18,Tuesday,11,2025,52.43150709486334,13.103306089239695,547
2025-11-25,13,Tuesday,11,2025,52.346769727935765,13.0838529067253,934
2025-11-25,10,Tuesday,11,2025,52.60174223875752,13.623575814572769,520
2025-11-23,16,Sunday,11,2025,52.33,13.207892095220013,500
2025-11-25,18,Tuesday,11,2025,52.344709257459286,13.07,250
2025-11-25,19,Tuesday,11,2025,52.34696436302747,13.082870565596691,3979
2025-11-24,23,Monday,11,2025,52.428947840710634,13.176272310837444,1592
2025-11-25,9,Tuesday,11,2025,52.44197559492354,13.388985598083101,600
2025-11-25,16,Tuesday,11,2025,52.50254736998821,13.492524395912053,6000
2025-11-23,12,Sunday,11,2025,52.52409988723479,13.570791953645415,2099
2025-11-25,12,Tuesday,11,2025,52.33,13.132021569441237,600
2025-11-25,20,Tuesday,11,2025,52.58277514546016,13.635563830815448,2000
2025-11-25,15,Tuesday,11,2025,52.52618370928735,13.749498658571948,1600
2025-11-21,14,Friday,11,2025,52.64163561477103,13.656026346535995,298
2025-11-24,8,Monday,11,2025,52.578793297166655,13.692363033248448,349
2025-11-24,11,Monday,11,2025,52.34328814349626,13.16345831962829,699
2025-11-24,19,Monday,11,2025,52.428179347691234,13.387889775050958,3499
2025-11-23,21,Sunday,11,2025,52.42967172837437,13.553796303707687,3000
2025-11-25,7,Tuesday,11,2025,52.57961553743738,13.473572042954082,899
2025-11-25,9,Tuesday,11,2025,52.33,13.114132356595722,1504
2025-11-25,13,Tuesday,11,2025,52.33,13.13520698443422,750
2025-11-25,8,Tuesday,11,2025,52.545355391735534,13.663164283857745,900
2025-11-24,16,Monday,11,2025,52.391996517172025,13.10430215314583,1350
2025-11-23,1,Sunday,11,2025,52.59847144685186,13.567741420288412,290
2025-11-24,8,Monday,11,2025,52.4360817357367,13.368155446158463,250
2025-11-24,8,Monday,11,2025,52.544888519432796,13.535505539584033,600
2025-11-24,14,Monday,11,2025,52.52110899610624,13.257121440112195,1939
2025-11-22,18,Saturday,11,2025,52.50725152840594,13.452026286984745,320
2025-11-22,12,Saturday,11,2025,52.5621133231192,13.588569347790925,400
2025-11-21,20,Friday,11,2025,52.51073092569304,13.555138600486492,1400
2025-11-22,17,Saturday,11,2025,52.52337094247638,13.662586960258176,350
2025-11-13,21,Thursday,11,2025,52.58999806632103,13.646555452751512,2033
2025-10-30,10,Thursday,10,2025,52.35297425561623,13.096008210599088,368
2025-10-30,9,Thursday,10,2025,52.63957922321639,13.60307636022475,600
2025-11-24,13,Monday,11,2025,52.33,13.217307550998447,3000
2025-11-21,12,Friday,11,2025,52.33,13.143050149488397,4979
2025-11-24,18,Monday,11,2025,52.50196294547218,13.426746321929867,4050
2025-11-21,16,Friday,11,2025,52.47052595757134,13.345970191509105,700
2025-11-24,14,Monday,11,2025,52.36294831542357,13.170308730431143,1800
2025-11-23,2,Sunday,11,2025,52.337315565715635,13.07,300
2025-11-22,18,Saturday,11,2025,52.665304802928496,13.76,1700
2025-11-21,17,Friday,11,2025,52.36523534446104,13.249540893786225,899
2025-11-21,18,Friday,11,2025,52.396807072111685,13.159545088221188,100
2025-11-17,22,Monday,11,2025,52.43877262208497,13.306688093927745,230
2025-11-16,17,Sunday,11,2025,52.4748083867936,13.424222646445534,2400
2025-11-19,18,Wednesday,11,2025,52.41674539959445,13.07,739
2025-11-10,11,Monday,11,2025,52.414520801778586,13.09128471108651,500
2025-11-20,17,Thursday,11,2025,52.45704476775968,13.24739434567643,1557
2025-11-20,14,Thursday,11,2025,52.49397216147161,13.66895666222143,1458
2025-11-20,17,Thursday,11,2025,52.4625472546359,13.09171632716236,2096
2025-11-22,23,Saturday,11,2025,52.470237926123595,13.30158346514007,1964
2025-11-24,15,Monday,11,2025,52.597820431885644,13.355040483139103,660
2025-11-24,13,Monday,11,2025,52.47227322958667,13.33987086044834,899
2025-11-24,17,Monday,11,2025,52.58981713387487,13.458456864090657,3199
2025-11-24,7,Monday,11,2025,52.48113274250902,13.359975585875246,7800
2025-11-24,11,Monday,11,2025,52.404134659932275,13.085458169968389,5000
2025-11-23,16,Sunday,11,2025,52.570406187036724,13.399476941398815,1189
2025-11-22,12,Saturday,11,2025,52.65572773691891,13.725963196561485,989
2025-11-22,11,Saturday,11,2025,52.519388472796095,13.676278646518783,518
2025-11-23,16,Sunday,11,2025,52.40842695499924,13.162683404923232,929
2025-11-22,11,Saturday,11,2025,52.42319727996917,13.267307392194471,2800
2025-11-24,14,Monday,11,2025,52.51464437921858,13.47873820804671,2439
2025-11-22,9,Saturday,11,2025,52.33,13.10399241709585,1400
2025-11-24,8,Monday,11,2025,52.33,13.091241805766762,1894
2025-11-24,10,Monday,11,2025,52.359941866568256,13.194044887474512,650
2025-11-22,14,Saturday,11,2025,52.4038869777992,13.1536383484191,440
2025-11-23,16,Sunday,11,2025,52.54301698854115,13.4087019682328,398
2025-11-22,15,Saturday,11,2025,52.550028380688886,13.404690539611124,3529
2025-11-23,19,Sunday,11,2025,52.61067136435571,13.45751164544206,0
2025-11-04,20,Tuesday,11,2025,52.473359221341816,13.500029049212253,800
2025-10-08,10,Wednesday,10,2025,52.33,13.200878728225685,500
2025-11-18,8,Tuesday,11,2025,52.36753897095586,13.1755394192979,300
2025-11-20,15,Thursday,11,2025,52.33,13.143342335949852,1399
2025-11-22,17,Saturday,11,2025,52.33,13.130584695090755,1991
2025-11-21,10,Friday,11,2025,52.43993474326873,13.317014118683495,599
2025-11-21,19,Friday,11,2025,52.41237098799464,13.171247415400275,700
2025-11-21,20,Friday,11,2025,52.459750759412174,13.284066125949217,500
2025-11-17,15,Monday,11,2025,52.476894006781684,13.458077941184637,400
2025-11-20,0,Thursday,11,2025,52.33,13.07,850
2025-11-20,11,Thursday,11,2025,52.43315611403544,13.345324749098605,500
2025-11-21,7,Friday,11,2025,52.593485519849594,13.627008785138873,444
2025-11-21,18,Friday,11,2025,52.45144039610667,13.208403833071444,750
2025-11-19,8,Wednesday,11,2025,52.5562096078908,13.600509180825808,900
2025-11-20,20,Thursday,11,2025,52.44272718141997,13.310003653767696,600
2025-11-22,18,Saturday,11,2025,52.424904394981766,13.226234153346143,250
2025-11-23,19,Sunday,11,2025,52.43269502665616,13.278360727535553,649
2025-11-22,6,Saturday,11,2025,52.54402666596622,13.433283265903924,1062
2025-11-23,14,Sunday,11,2025,52.33715794016237,13.144496523634759,2685
2025-11-21,11,Friday,11,2025,52.415140677517826,13.236999937162443,180
2025-11-23,16,Sunday,11,2025,52.37630495884529,13.178006502184447,595
2025-11-23,11,Sunday,11,2025,52.43869267474532,13.373172818868573,700
2025-11-21,16,Friday,11,2025,52.569800614552726,13.496541745929228,2567
2025-11-23,15,Sunday,11,2025,52.58914038478169,13.674984254173534,300
2025-11-22,14,Saturday,11,2025,52.441815210387254,13.119506488018002,800
2025-11-22,23,Saturday,11,2025,52.465691361560665,13.422320302466707,1465
2025-11-22,18,Saturday,11,2025,52.44794629823883,13.33745150879303,1100
2025-11-22,15,Saturday,11,2025,52.51471293024685,13.434008440975873,300
2025-11-22,16,Saturday,11,2025,52.34654558527365,13.105726637748623,435
2025-11-22,18,Saturday,11,2025,52.48890046339985,13.46212606805208,2570
2025-11-22,12,Saturday,11,2025,52.45400372530806,13.248557466133953,1200
2025-11-21,19,Friday,11,2025,52.55758990423044,13.566522934461807,655
2025-11-20,20,Thursday,11,2025,52.56266811782565,13.351199163445978,799
2025-11-20,20,Thursday,11,2025,52.42786315406293,13.396307097834258,776
2025-11-22,12,Saturday,11,2025,52.42728981025236,13.281006901257854,650
2025-11-23,14,Sunday,11,2025,52.33,13.07,5200
2025-11-22,22,Saturday,11,2025,52.44240407393337,13.284026093662572,899
2025-11-22,16,Saturday,11,2025,52.39483767318116,13.295547640707577,1000
2025-11-20,23,Thursday,11,2025,52.59748448720617,13.564588356352226,490
2025-11-22,12,Saturday,11,2025,52.46549678373343,13.343313886562314,400
2025-11-21,17,Friday,11,2025,52.390944556330055,13.114907068755954,1800
2025-11-21,12,Friday,11,2025,52.355960454122744,13.100994042103958,1200
2025-11-19,18,Wednesday,11,2025,52.461034715115304,13.422070003317387,1500
2025-11-22,8,Saturday,11,2025,52.43529282320429,13.130861665469475,150
2025-11-21,18,Friday,11,2025,52.417928339523726,13.240597053290491,925
2025-11-22,18,Saturday,11,2025,52.36894745739888,13.235037567780168,1500
2025-11-21,16,Friday,11,2025,52.57205831640944,13.636023441838013,190
2025-11-21,22,Friday,11,2025,52.60656774761353,13.493446087057439,1464
2025-11-22,14,Saturday,11,2025,52.59964175608744,13.60481957016029,260
2025-11-20,2,Thursday,11,2025,52.33,13.126776276262548,500
2025-11-19,16,Wednesday,11,2025,52.423050192493676,13.345190236960384,999
2025-11-20,14,Thursday,11,2025,52.45664367595052,13.499205238956241,515
2025-11-20,14,Thursday,11,2025,52.373975113878664,13.223295916993651,1800
2025-11-19,7,Wednesday,11,2025,52.48711760758253,13.547844989286647,250
